:Product:20151201_Fujian_Huangmeishan_220kV_GIC.txt
:Export:2016/08/06 231751  LocalTime
# Prepared by the NCEPU 
# 
# Units GIC_DATA = A
# The positive and negative features of current data represent current direction
#
#       Real-Time GIC Data
#       福建省宁德市寿宁县黄眉山 N27.3675E119.5335
# 

# UT Date           Time
# YR  MO   DA       HHMMSS            GIC_DATA
#-------------------------------------------------------------------------------------------
2015  12  14       135400      -0.12608
2015  12  14       135500      -0.16568
2015  12  14       135600      -0.19713
2015  12  14       135700      -0.15105
2015  12  14       135800      -0.14762
2015  12  14       135900      -0.13345
2015  12  14       140000      -0.14667
2015  12  14       140100      -0.053494
2015  12  14       140200      -0.060335
2015  12  14       140300      -0.077907
2015  12  14       140400      -0.11704
2015  12  14       140500      -0.1215
2015  12  14       140600      -0.13907
2015  12  14       140700      -0.1667
2015  12  14       140800      -0.20465
2015  12  14       140900      -0.16758
2015  12  14       141000      -0.16483
2015  12  14       141100      -0.1562
2015  12  14       141200      -0.18185
2015  12  14       141300      -0.16852
2015  12  14       141400      -0.17159
2015  12  14       141500      -0.13723
2015  12  14       141600      -0.11839
2015  12  14       141700      -0.099571
2015  12  14       141800      -0.088447
2015  12  14       141900      -0.050993
2015  12  14       142000      -0.049802
2015  12  14       142100      -0.022258
2015  12  14       142200      -0.019621
2015  12  14       142300      -0.018477
2015  12  14       142400      -0.022253
2015  12  14       142500      -0.020261
2015  12  14       142600      0.0057832
2015  12  14       142700      0.090233
2015  12  14       142800      0.19985
2015  12  14       142900      0.31326
2015  12  14       143000      0.41419
2015  12  14       143100      0.35079
2015  12  14       143200      0.27577
2015  12  14       143300      0.22521
2015  12  14       143400      0.14071
2015  12  14       143500      0.0087595
2015  12  14       143600      -0.066111
2015  12  14       143700      -0.059657
2015  12  14       143800      0.023984
2015  12  14       143900      0.12005
2015  12  14       144000      0.12339
2015  12  14       144100      0.18541
2015  12  14       144200      0.2777
2015  12  14       144300      0.30289
2015  12  14       144400      0.27407
2015  12  14       144500      0.33126
2015  12  14       144600      0.34647
2015  12  14       144700      0.3227
2015  12  14       144800      0.26376
2015  12  14       144900      0.23959
2015  12  14       145000      0.1527
2015  12  14       145100      0.15704
2015  12  14       145200      0.18814
2015  12  14       145300      0.18225
2015  12  14       145400      0.15214
2015  12  14       145500      0.1167
2015  12  14       145600      0.047834
2015  12  14       145700      0.064411
2015  12  14       145800      0.060853
2015  12  14       145900      0.10644
2015  12  14       150000      0.23311
2015  12  14       150100      0.40907
2015  12  14       150200      0.46975
2015  12  14       150300      0.51459
2015  12  14       150400      0.49874
2015  12  14       150500      0.48468
2015  12  14       150600      0.44095
2015  12  14       150700      0.46265
2015  12  14       150800      0.44818
2015  12  14       150900      0.56809
2015  12  14       151000      0.65016
2015  12  14       151100      0.57789
2015  12  14       151200      0.42226
2015  12  14       151300      0.34917
2015  12  14       151400      0.25882
2015  12  14       151500      0.17005
2015  12  14       151600      0.1423
2015  12  14       151700      0.20605
2015  12  14       151800      0.20369
2015  12  14       151900      0.21114
2015  12  14       152000      0.30589
2015  12  14       152100      0.51024
2015  12  14       152200      0.52195
2015  12  14       152300      0.49832
2015  12  14       152400      0.49145
2015  12  14       152500      0.45449
2015  12  14       152600      0.31302
2015  12  14       152700      0.064093
2015  12  14       152800      -0.13007
2015  12  14       152900      -0.35139
2015  12  14       153000      -0.48131
2015  12  14       153100      -0.36995
2015  12  14       153200      -0.29035
2015  12  14       153300      -0.28714
2015  12  14       153400      -0.36733
2015  12  14       153500      -0.28382
2015  12  14       153600      -0.13288
2015  12  14       153700      0.044056
2015  12  14       153800      0.15521
2015  12  14       153900      0.22394
2015  12  14       154000      0.19424
2015  12  14       154100      0.23118
2015  12  14       154200      0.21747
2015  12  14       154300      0.11258
2015  12  14       154400      0.046914
2015  12  14       154500      0.066308
2015  12  14       154600      0.050212
2015  12  14       154700      -0.051206
2015  12  14       154800      -0.1529
2015  12  14       154900      -0.18167
2015  12  14       155000      -0.21081
2015  12  14       155100      -0.2289
2015  12  14       155200      -0.15496
2015  12  14       155300      -0.24928
2015  12  14       155400      -0.37281
2015  12  14       155500      -0.28562
2015  12  14       155600      -0.27776
2015  12  14       155700      -0.17792
2015  12  14       155800      -0.19627
2015  12  14       155900      -0.30712
2015  12  14       160000      -0.35797
2015  12  14       160100      -0.1984
2015  12  14       160200      -0.14435
2015  12  14       160300      -0.14158
2015  12  14       160400      -0.17541
2015  12  14       160500      -0.14763
2015  12  14       160600      -0.041223
2015  12  14       160700      -0.021392
2015  12  14       160800      -0.14283
2015  12  14       160900      -0.287
2015  12  14       161000      -0.3998
2015  12  14       161100      -0.39831
2015  12  14       161200      -0.32261
2015  12  14       161300      -0.20624
2015  12  14       161400      -0.11728
2015  12  14       161500      -0.028644
2015  12  14       161600      0.021583
2015  12  14       161700      0.086067
2015  12  14       161800      0.22671
2015  12  14       161900      0.33475
2015  12  14       162000      0.30172
2015  12  14       162100      0.121
2015  12  14       162200      -0.15921
2015  12  14       162300      -0.40089
2015  12  14       162400      -0.70553
2015  12  14       162500      -0.77321
2015  12  14       162600      -0.67372
2015  12  14       162700      -0.5433
2015  12  14       162800      -0.50152
2015  12  14       162900      -0.45093
2015  12  14       163000      -0.38006
2015  12  14       163100      -0.36583
2015  12  14       163200      -0.44316
2015  12  14       163300      -0.54798
2015  12  14       163400      -0.68233
2015  12  14       163500      -0.80023
2015  12  14       163600      -0.74098
2015  12  14       163700      -0.57417
2015  12  14       163800      -0.57916
2015  12  14       163900      -0.55916
2015  12  14       164000      -0.53735
2015  12  14       164100      -0.54988
2015  12  14       164200      -0.64541
2015  12  14       164300      -0.68311
2015  12  14       164400      -0.7307
2015  12  14       164500      -0.79503
2015  12  14       164600      -0.86515
2015  12  14       164700      -0.89539
2015  12  14       164800      -0.89845
2015  12  14       164900      -0.85528
2015  12  14       165000      -0.80934
2015  12  14       165100      -0.87969
2015  12  14       165200      -0.86184
2015  12  14       165300      -0.68357
2015  12  14       165400      -0.52155
2015  12  14       165500      -0.36612
2015  12  14       165600      -0.33852
2015  12  14       165700      -0.45391
2015  12  14       165800      -0.79777
2015  12  14       165900      -1.1503
2015  12  14       170000      -1.4051
2015  12  14       170100      -1.4824
2015  12  14       170200      -1.3511
2015  12  14       170300      -1.2648
2015  12  14       170400      -1.1621
2015  12  14       170500      -1.1645
2015  12  14       170600      -1.1452
2015  12  14       170700      -1.0485
2015  12  14       170800      -1.015
2015  12  14       170900      -0.99479
2015  12  14       171000      -0.97283
2015  12  14       171100      -1.0024
2015  12  14       171200      -0.96998
2015  12  14       171300      -1.039
2015  12  14       171400      -1.1885
2015  12  14       171500      -1.2352
2015  12  14       171600      -1.2116
2015  12  14       171700      -1.2087
2015  12  14       171800      -1.1329
2015  12  14       171900      -1.0555
2015  12  14       172000      -1.0578
2015  12  14       172100      -0.93865
2015  12  14       172200      -0.72931
2015  12  14       172300      -0.6021
2015  12  14       172400      -0.5498
2015  12  14       172500      -0.493
2015  12  14       172600      -0.52912
2015  12  14       172700      -0.5934
2015  12  14       172800      -0.65366
2015  12  14       172900      -0.66253
2015  12  14       173000      -0.6667
2015  12  14       173100      -0.63392
2015  12  14       173200      -0.62177
2015  12  14       173300      -0.55501
2015  12  14       173400      -0.47008
2015  12  14       173500      -0.38258
2015  12  14       173600      -0.32757
2015  12  14       173700      -0.25518
2015  12  14       173800      -0.23062
2015  12  14       173900      -0.17162
2015  12  14       174000      -0.18636
2015  12  14       174100      -0.1929
2015  12  14       174200      -0.18575
2015  12  14       174300      -0.09313
2015  12  14       174400      -0.048963
2015  12  14       174500      -0.040446
2015  12  14       174600      -0.1166
2015  12  14       174700      -0.14276
2015  12  14       174800      -0.19904
2015  12  14       174900      0.077671
2015  12  14       175000      0.20856
2015  12  14       175100      0.098206
2015  12  14       175200      0.058754
2015  12  14       175300      -0.038127
2015  12  14       175400      -0.30631
2015  12  14       175500      -0.45695
2015  12  14       175600      -0.35266
2015  12  14       175700      -0.35294
2015  12  14       175800      -0.38001
2015  12  14       175900      -0.38329
2015  12  14       180000      -0.36806
2015  12  14       180100      -0.48004
2015  12  14       180200      -0.50032
2015  12  14       180300      -0.4823
2015  12  14       180400      -0.34834
2015  12  14       180500      -0.16353
2015  12  14       180600      0.041976
2015  12  14       180700      0.26912
2015  12  14       180800      0.43298
2015  12  14       180900      0.4847
2015  12  14       181000      0.38148
2015  12  14       181100      0.17756
2015  12  14       181200      -0.16671
2015  12  14       181300      -0.62325
2015  12  14       181400      -1.1067
2015  12  14       181500      -1.2594
2015  12  14       181600      -1.2365
2015  12  14       181700      -1.1458
2015  12  14       181800      -1.0578
2015  12  14       181900      -0.99163
2015  12  14       182000      -0.9736
2015  12  14       182100      -0.7881
2015  12  14       182200      -0.75647
2015  12  14       182300      -1.0033
2015  12  14       182400      -1.0078
2015  12  14       182500      -0.79721
2015  12  14       182600      -0.62641
2015  12  14       182700      -0.43337
2015  12  14       182800      -0.29679
2015  12  14       182900      -0.11191
2015  12  14       183000      0.12135
2015  12  14       183100      0.40731
2015  12  14       183200      0.47265
2015  12  14       183300      0.42217
2015  12  14       183400      0.22004
2015  12  14       183500      -0.057537
2015  12  14       183600      -0.18011
2015  12  14       183700      -0.14933
2015  12  14       183800      -0.15197
2015  12  14       183900      -0.20786
2015  12  14       184000      -0.056934
2015  12  14       184100      0.10633
2015  12  14       184200      0.098282
2015  12  14       184300      0.00056734
2015  12  14       184400      0.038691
2015  12  14       184500      0.046023
2015  12  14       184600      0.058071
2015  12  14       184700      0.04383
2015  12  14       184800      -0.098174
2015  12  14       184900      0.0092593
2015  12  14       185000      0.15452
2015  12  14       185100      -0.050838
2015  12  14       185200      -0.35098
2015  12  14       185300      -0.088951
2015  12  14       185400      0.1296
2015  12  14       185500      0.28045
2015  12  14       185600      0.3441
2015  12  14       185700      0.3907
2015  12  14       185800      0.31813
2015  12  14       185900      0.17282
2015  12  14       190000      -0.044213
2015  12  14       190100      -0.3957
2015  12  14       190200      -0.96488
2015  12  14       190300      -1.2679
2015  12  14       190400      -1.178
2015  12  14       190500      -0.84883
2015  12  14       190600      -0.60741
2015  12  14       190700      -0.35133
2015  12  14       190800      -0.30886
2015  12  14       190900      -0.28242
2015  12  14       191000      -0.27284
2015  12  14       191100      -0.24944
2015  12  14       191200      -0.29314
2015  12  14       191300      -0.33091
2015  12  14       191400      -0.34441
2015  12  14       191500      -0.35492
2015  12  14       191600      -0.34135
2015  12  14       191700      -0.35415
2015  12  14       191800      -0.40519
2015  12  14       191900      -0.2973
2015  12  14       192000      -0.099792
2015  12  14       192100      0.0084013
2015  12  14       192200      0.046275
2015  12  14       192300      0.051347
2015  12  14       192400      0.080788
2015  12  14       192500      0.11927
2015  12  14       192600      0.12603
2015  12  14       192700      0.058347
2015  12  14       192800      0.025034
2015  12  14       192900      0.023015
2015  12  14       193000      0.063873
2015  12  14       193100      0.11763
2015  12  14       193200      0.15992
2015  12  14       193300      0.20524
2015  12  14       193400      0.23809
2015  12  14       193500      0.29301
2015  12  14       193600      0.2641
2015  12  14       193700      0.29564
2015  12  14       193800      0.31386
2015  12  14       193900      0.39123
2015  12  14       194000      0.45607
2015  12  14       194100      0.52671
2015  12  14       194200      0.54925
2015  12  14       194300      0.55476
2015  12  14       194400      0.52628
2015  12  14       194500      0.50041
2015  12  14       194600      0.44562
2015  12  14       194700      0.37072
2015  12  14       194800      0.28359
2015  12  14       194900      0.30778
2015  12  14       195000      0.36365
2015  12  14       195100      0.44438
2015  12  14       195200      0.46431
2015  12  14       195300      0.36079
2015  12  14       195400      0.22675
2015  12  14       195500      0.052893
2015  12  14       195600      -0.065613
2015  12  14       195700      -0.041377
2015  12  14       195800      0.031633
2015  12  14       195900      0.05958
2015  12  14       200000      -0.010025
2015  12  14       200100      -0.085231
2015  12  14       200200      -0.16263
2015  12  14       200300      -0.17134
2015  12  14       200400      -0.12386
2015  12  14       200500      -0.063572
2015  12  14       200600      -0.013482
2015  12  14       200700      0.038139
2015  12  14       200800      0.096107
2015  12  14       200900      0.11628
2015  12  14       201000      0.11992
2015  12  14       201100      0.13084
2015  12  14       201200      0.14031
2015  12  14       201300      0.13512
2015  12  14       201400      0.12813
2015  12  14       201500      0.11185
2015  12  14       201600      0.10728
2015  12  14       201700      0.13708
2015  12  14       201800      0.10451
2015  12  14       201900      0.069786
2015  12  14       202000      0.072851
2015  12  14       202100      0.051969
2015  12  14       202200      0.01225
2015  12  14       202300      -0.0014754
2015  12  14       202400      -0.035692
2015  12  14       202500      -0.057715
2015  12  14       202600      -0.070902
2015  12  14       202700      -7.84E-05
2015  12  14       202800      0.071542
2015  12  14       202900      0.15738
2015  12  14       203000      0.15817
2015  12  14       203100      0.14839
2015  12  14       203200      0.13871
2015  12  14       203300      0.12958
2015  12  14       203400      0.049827
2015  12  14       203500      -0.03944
2015  12  14       203600      -0.085015
2015  12  14       203700      -0.058518
2015  12  14       203800      -0.0082439
2015  12  14       203900      0.02854
2015  12  14       204000      0.070316
2015  12  14       204100      0.089825
2015  12  14       204200      0.14261
2015  12  14       204300      0.17473
2015  12  14       204400      0.11268
2015  12  14       204500      0.070881
2015  12  14       204600      0.022705
2015  12  14       204700      -0.015187
2015  12  14       204800      -0.033352
2015  12  14       204900      -0.048121
2015  12  14       205000      -0.073772
2015  12  14       205100      -0.082205
2015  12  14       205200      -0.1005
2015  12  14       205300      -0.15989
2015  12  14       205400      -0.16592
2015  12  14       205500      -0.13145
2015  12  14       205600      -0.15296
2015  12  14       205700      -0.17337
2015  12  14       205800      -0.19976
2015  12  14       205900      -0.23697
2015  12  14       210000      -0.27361
2015  12  14       210100      -0.26972
2015  12  14       210200      -0.29996
2015  12  14       210300      -0.30969
2015  12  14       210400      -0.34665
2015  12  14       210500      -0.357
2015  12  14       210600      -0.36814
2015  12  14       210700      -0.39123
2015  12  14       210800      -0.4056
2015  12  14       210900      -0.4141
2015  12  14       211000      -0.37476
2015  12  14       211100      -0.35158
2015  12  14       211200      -0.30102
2015  12  14       211300      -0.25136
2015  12  14       211400      -0.29562
2015  12  14       211500      -0.32513
2015  12  14       211600      -0.30986
2015  12  14       211700      -0.34739
2015  12  14       211800      -0.31462
2015  12  14       211900      -0.20314
2015  12  14       212000      -0.11191
2015  12  14       212100      0.016312
2015  12  14       212200      0.091072
2015  12  14       212300      0.1021
2015  12  14       212400      0.091505
2015  12  14       212500      0.12481
2015  12  14       212600      0.18376
2015  12  14       212700      0.17215
2015  12  14       212800      0.11259
2015  12  14       212900      0.14807
2015  12  14       213000      0.090067
2015  12  14       213100      0.089398
2015  12  14       213200      0.057077
2015  12  14       213300      0.054034
2015  12  14       213400      0.03005
2015  12  14       213500      0.027735
2015  12  14       213600      0.0089279
2015  12  14       213700      0.0075359
2015  12  14       213800      -0.0075048
2015  12  14       213900      -0.0082574
2015  12  14       214000      -0.02027
2015  12  14       214100      -0.020818
2015  12  14       214200      -0.030116
2015  12  14       214300      -0.03104
2015  12  14       214400      -0.037649
2015  12  14       214500      -0.044246
2015  12  14       214600      -0.038449
2015  12  14       214700      0.0089224
2015  12  14       214800      0.048331
2015  12  14       214900      0.062983
2015  12  14       215000      0.084068
2015  12  14       215100      0.1372
2015  12  14       215200      0.11677
2015  12  14       215300      0.23321
2015  12  14       215400      0.28847
2015  12  14       215500      0.38608
2015  12  14       215600      0.46575
2015  12  14       215700      0.58377
2015  12  14       215800      0.6926
2015  12  14       215900      0.78178
2015  12  14       220000      0.81813
2015  12  14       220100      0.91833
2015  12  14       220200      0.98227
2015  12  14       220300      1.0106
2015  12  14       220400      1.0823
2015  12  14       220500      1.0944
2015  12  14       220600      1.0046
2015  12  14       220700      1.027
2015  12  14       220800      1.0312
2015  12  14       220900      1.043
2015  12  14       221000      0.99903
2015  12  14       221100      0.97485
2015  12  14       221200      0.93
2015  12  14       221300      0.92027
2015  12  14       221400      0.78553
2015  12  14       221500      0.7123
2015  12  14       221600      0.63402
2015  12  14       221700      0.54188
2015  12  14       221800      0.47029
2015  12  14       221900      0.38331
2015  12  14       222000      0.25449
2015  12  14       222100      0.16171
2015  12  14       222200      0.096647
2015  12  14       222300      0.094911
2015  12  14       222400      0.053974
2015  12  14       222500      0.079761
2015  12  14       222600      0.09378
2015  12  14       222700      0.10679
2015  12  14       222800      0.17038
2015  12  14       222900      0.17542
2015  12  14       223000      0.18212
2015  12  14       223100      0.25167
2015  12  14       223200      0.19675
2015  12  14       223300      0.17286
2015  12  14       223400      0.15941
2015  12  14       223500      0.16118
2015  12  14       223600      0.095206
2015  12  14       223700      0.10241
2015  12  14       223800      0.0074837
2015  12  14       223900      -0.087287
2015  12  14       224000      -0.1959
2015  12  14       224100      -0.26696
2015  12  14       224200      -0.29329
2015  12  14       224300      -0.30771
2015  12  14       224400      -0.31863
2015  12  14       224500      -0.33611
2015  12  14       224600      -0.40722
2015  12  14       224700      -0.4611
2015  12  14       224800      -0.5101
2015  12  14       224900      -0.5672
2015  12  14       225000      -0.64613
2015  12  14       225100      -0.64581
2015  12  14       225200      -0.63144
2015  12  14       225300      -0.58719
2015  12  14       225400      -0.54013
2015  12  14       225500      -0.46641
2015  12  14       225600      -0.42805
2015  12  14       225700      -0.35459
2015  12  14       225800      -0.2969
2015  12  14       225900      -0.27766
2015  12  14       230000      -0.2619
2015  12  14       230100      -0.19615
2015  12  14       230200      -0.1659
2015  12  14       230300      -0.078504
2015  12  14       230400      0.011533
2015  12  14       230500      0.037338
2015  12  14       230600      0.051016
2015  12  14       230700      0.064562
2015  12  14       230800      0.059371
2015  12  14       230900      0.1209
2015  12  14       231000      0.14454
2015  12  14       231100      0.16072
2015  12  14       231200      0.20104
2015  12  14       231300      0.24738
2015  12  14       231400      0.25125
2015  12  14       231500      0.25041
2015  12  14       231600      0.18909
2015  12  14       231700      0.17066
2015  12  14       231800      0.11979
2015  12  14       231900      0.10927
2015  12  14       232000      0.1167
2015  12  14       232100      0.13171
2015  12  14       232200      0.14214
2015  12  14       232300      0.15492
2015  12  14       232400      0.14557
2015  12  14       232500      0.13995
2015  12  14       232600      0.12266
2015  12  14       232700      0.15642
2015  12  14       232800      0.14738
2015  12  14       232900      0.15192
2015  12  14       233000      0.13499
2015  12  14       233100      0.10754
2015  12  14       233200      0.087867
2015  12  14       233300      0.10865
2015  12  14       233400      0.094588
2015  12  14       233500      0.11673
2015  12  14       233600      0.087665
2015  12  14       233700      0.081117
2015  12  14       233800      0.083495
2015  12  14       233900      0.1141
2015  12  14       234000      0.10685
2015  12  14       234100      0.12125
2015  12  14       234200      0.18489
2015  12  14       234300      0.2138
2015  12  14       234400      0.18033
2015  12  14       234500      0.17554
2015  12  14       234600      0.19649
2015  12  14       234700      0.20081
2015  12  14       234800      0.13487
2015  12  14       234900      0.19691
2015  12  14       235000      0.20631
2015  12  14       235100      0.21518
2015  12  14       235200      0.2323
2015  12  14       235300      0.20582
2015  12  14       235400      0.20662
2015  12  14       235500      0.21662
2015  12  14       235600      0.23939
2015  12  14       235700      0.19455
2015  12  14       235800      0.17442
2015  12  14       235900      0.18223
2015  12  15       000000      0.20288
2015  12  15       000100      0.24517
2015  12  15       000200      0.24423
2015  12  15       000300      0.24227
2015  12  15       000400      0.17656
2015  12  15       000500      0.15806
2015  12  15       000600      0.11764
2015  12  15       000700      0.10718
2015  12  15       000800      0.1318
2015  12  15       000900      0.12884
2015  12  15       001000      0.15075
2015  12  15       001100      0.16572
2015  12  15       001200      0.15529
2015  12  15       001300      0.21995
2015  12  15       001400      0.26345
2015  12  15       001500      0.26523
2015  12  15       001600      0.19232
2015  12  15       001700      0.27564
2015  12  15       001800      0.30794
2015  12  15       001900      0.24072
2015  12  15       002000      0.22965
2015  12  15       002100      0.29148
2015  12  15       002200      0.25791
2015  12  15       002300      0.32325
2015  12  15       002400      0.31619
2015  12  15       002500      0.3345
2015  12  15       002600      0.33747
2015  12  15       002700      0.37506
2015  12  15       002800      0.32786
2015  12  15       002900      0.36607
2015  12  15       003000      0.33606
2015  12  15       003100      0.28727
2015  12  15       003200      0.29348
2015  12  15       003300      0.35428
2015  12  15       003400      0.28289
2015  12  15       003500      0.26468
2015  12  15       003600      0.26606
2015  12  15       003700      0.22381
2015  12  15       003800      0.18431
2015  12  15       003900      0.14681
2015  12  15       004000      0.052882
2015  12  15       004100      0.023094
2015  12  15       004200      -0.037773
2015  12  15       004300      -0.035291
2015  12  15       004400      0.0048461
2015  12  15       004500      0.043704
2015  12  15       004600      -0.010339
2015  12  15       004700      -0.059341
2015  12  15       004800      -0.045362
2015  12  15       004900      -0.070494
2015  12  15       005000      -0.054358
2015  12  15       005100      -0.013549
2015  12  15       005200      -0.012812
2015  12  15       005300      -0.050373
2015  12  15       005400      -0.045485
2015  12  15       005500      0.06095
2015  12  15       005600      -0.0073391
2015  12  15       005700      -0.0059063
2015  12  15       005800      -0.079988
2015  12  15       005900      -0.088043
2015  12  15       010000      -0.098333
2015  12  15       010100      -0.066029
2015  12  15       010200      -0.098585
2015  12  15       010300      -0.088304
2015  12  15       010400      -0.14035
2015  12  15       010500      -0.1706
2015  12  15       010600      -0.13548
2015  12  15       010700      -0.17445
2015  12  15       010800      -0.20133
2015  12  15       010900      -0.10658
2015  12  15       011000      -0.12787
2015  12  15       011100      -0.13386
2015  12  15       011200      -0.18017
2015  12  15       011300      -0.21531
2015  12  15       011400      -0.17562
2015  12  15       011500      -0.11026
2015  12  15       011600      -0.19313
2015  12  15       011700      -0.10316
2015  12  15       011800      -0.10964
2015  12  15       011900      -0.097458
2015  12  15       012000      -0.038402
2015  12  15       012100      0.1337
2015  12  15       012200      0.23462
2015  12  15       012300      0.19935
2015  12  15       012400      0.20196
2015  12  15       012500      0.2569
2015  12  15       012600      0.2753
2015  12  15       012700      0.32551
2015  12  15       012800      0.38817
2015  12  15       012900      0.46112
2015  12  15       013000      0.53232
2015  12  15       013100      0.59823
2015  12  15       013200      0.66021
2015  12  15       013300      0.76289
2015  12  15       013400      0.69119
2015  12  15       013500      0.6969
2015  12  15       013600      0.58385
2015  12  15       013700      0.54217
2015  12  15       013800      0.47762
2015  12  15       013900      0.52104
2015  12  15       014000      0.53611
2015  12  15       014100      0.50571
2015  12  15       014200      0.43018
2015  12  15       014300      0.38246
2015  12  15       014400      0.27416
2015  12  15       014500      0.19558
2015  12  15       014600      0.11395
2015  12  15       014700      0.098245
2015  12  15       014800      0.042416
2015  12  15       014900      0.012835
2015  12  15       015000      -0.056289
2015  12  15       015100      -0.094232
2015  12  15       015200      -0.071197
2015  12  15       015300      -0.15597
2015  12  15       015400      -0.22676
2015  12  15       015500      -0.28017
2015  12  15       015600      -0.30551
2015  12  15       015700      -0.26762
2015  12  15       015800      -0.28325
2015  12  15       015900      -0.24792
2015  12  15       020000      -0.22915
2015  12  15       020100      -0.27365
2015  12  15       020200      -0.27993
2015  12  15       020300      -0.30852
2015  12  15       020400      -0.39305
2015  12  15       020500      -0.41408
2015  12  15       020600      -0.41815
2015  12  15       020700      -0.42518
2015  12  15       020800      -0.46998
2015  12  15       020900      -0.44913
2015  12  15       021000      -0.42205
2015  12  15       021100      -0.34201
2015  12  15       021200      -0.36225
2015  12  15       021300      -0.29028
2015  12  15       021400      -0.15525
2015  12  15       021500      -0.067178
2015  12  15       021600      -0.066032
2015  12  15       021700      -0.067978
2015  12  15       021800      -0.0056559
2015  12  15       021900      0.050837
2015  12  15       022000      0.0034195
2015  12  15       022100      0.031683
2015  12  15       022200      0.11008
2015  12  15       022300      0.20931
2015  12  15       022400      0.29084
2015  12  15       022500      0.29893
2015  12  15       022600      0.33837
2015  12  15       022700      0.33302
2015  12  15       022800      0.24238
2015  12  15       022900      0.24491
2015  12  15       023000      0.27357
2015  12  15       023100      0.29729
2015  12  15       023200      0.27788
2015  12  15       023300      0.26462
2015  12  15       023400      0.23037
2015  12  15       023500      0.18743
2015  12  15       023600      0.15142
2015  12  15       023700      0.12839
2015  12  15       023800      0.064238
2015  12  15       023900      0.13982
2015  12  15       024000      0.057355
2015  12  15       024100      -0.023414
2015  12  15       024200      -0.069795
2015  12  15       024300      -0.13188
2015  12  15       024400      -0.18753
2015  12  15       024500      -0.20804
2015  12  15       024600      -0.25428
2015  12  15       024700      -0.22314
2015  12  15       024800      -0.24947
2015  12  15       024900      -0.2491
2015  12  15       025000      -0.23236
2015  12  15       025100      -0.27023
2015  12  15       025200      -0.28517
2015  12  15       025300      -0.24142
2015  12  15       025400      -0.22798
2015  12  15       025500      -0.1639
2015  12  15       025600      -0.21243
2015  12  15       025700      -0.21824
2015  12  15       025800      -0.30329
2015  12  15       025900      -0.28411
2015  12  15       030000      -0.26689
2015  12  15       030100      -0.2813
2015  12  15       030200      -0.32182
2015  12  15       030300      -0.32759
2015  12  15       030400      -0.30582
2015  12  15       030500      -0.25979
2015  12  15       030600      -0.27213
2015  12  15       030700      -0.22751
2015  12  15       030800      -0.26045
2015  12  15       030900      -0.26053
2015  12  15       031000      -0.27897
2015  12  15       031100      -0.28547
2015  12  15       031200      -0.34522
2015  12  15       031300      -0.39472
2015  12  15       031400      -0.48798
2015  12  15       031500      -0.50879
2015  12  15       031600      -0.5294
2015  12  15       031700      -0.5376
2015  12  15       031800      -0.62134
2015  12  15       031900      -0.6416
2015  12  15       032000      -0.71643
2015  12  15       032100      -0.70408
2015  12  15       032200      -0.66189
2015  12  15       032300      -0.63002
2015  12  15       032400      -0.64555
2015  12  15       032500      -0.70592
2015  12  15       032600      -0.65514
2015  12  15       032700      -0.64331
2015  12  15       032800      -0.57153
2015  12  15       032900      -0.54792
2015  12  15       033000      -0.46702
2015  12  15       033100      -0.43528
2015  12  15       033200      -0.51176
2015  12  15       033300      -0.6002
2015  12  15       033400      -0.68969
2015  12  15       033500      -0.64506
2015  12  15       033600      -0.61901
2015  12  15       033700      -0.55632
2015  12  15       033800      -0.53024
2015  12  15       033900      -0.52064
2015  12  15       034000      -0.53741
2015  12  15       034100      -0.56154
2015  12  15       034200      -0.61174
2015  12  15       034300      -0.56767
2015  12  15       034400      -0.49223
2015  12  15       034500      -0.26609
2015  12  15       034600      -0.20551
2015  12  15       034700      -0.27296
2015  12  15       034800      -0.3433
2015  12  15       034900      -0.36011
2015  12  15       035000      -0.40152
2015  12  15       035100      -0.35575
2015  12  15       035200      -0.31583
2015  12  15       035300      -0.28963
2015  12  15       035400      -0.27564
2015  12  15       035500      -0.22683
2015  12  15       035600      -0.1952
2015  12  15       035700      -0.19146
2015  12  15       035800      -0.22583
2015  12  15       035900      -0.27265
2015  12  15       040000      -0.26524
2015  12  15       040100      -0.23282
2015  12  15       040200      -0.20872
2015  12  15       040300      -0.24718
2015  12  15       040400      -0.26637
2015  12  15       040500      -0.20357
2015  12  15       040600      -0.22317
2015  12  15       040700      -0.19618
2015  12  15       040800      -0.16062
2015  12  15       040900      -0.12003
2015  12  15       041000      -0.045615
2015  12  15       041100      0.041218
2015  12  15       041200      0.069525
2015  12  15       041300      0.082451
2015  12  15       041400      0.065107
2015  12  15       041500      0.026858
2015  12  15       041600      0.050686
2015  12  15       041700      -0.0031444
2015  12  15       041800      -0.028425
2015  12  15       041900      0.01722
2015  12  15       042000      -0.042271
2015  12  15       042100      -0.055826
2015  12  15       042200      -0.17861
2015  12  15       042300      -0.16239
2015  12  15       042400      -0.15245
2015  12  15       042500      -0.11444
2015  12  15       042600      -0.1165
2015  12  15       042700      -0.069261
2015  12  15       042800      -0.10871
2015  12  15       042900      -0.0073031
2015  12  15       043000      -0.052531
2015  12  15       043100      -0.038813
2015  12  15       043200      -0.028175
2015  12  15       043300      0.064097
2015  12  15       043400      0.081855
2015  12  15       043500      0.073146
2015  12  15       043600      0.16648
2015  12  15       043700      0.19035
2015  12  15       043800      0.11274
2015  12  15       043900      0.25063
2015  12  15       044000      0.27747
